chr	start	stop	geneId
chrIII	13922447	13922797	ENSGACG00000017416
chrIII	13925606	13927819	ENSGACG00000017417
chrIII	13927912	13930493	ENSGACG00000017421
chrIII	13930330	13932106	ENSGACG00000017425
chrIII	13932642	13936927	ENSGACG00000017427
chrIII	13988988	14002984	ENSGACG00000017431
chrIII	14011661	14022230	ENSGACG00000017433
chrIII	14034859	14037288	ENSGACG00000017437
chrIII	14040192	14042913	ENSGACG00000017444
chrIII	14042563	14048061	ENSGACG00000017446
chrIII	14055166	14092796	ENSGACG00000017451
chrIII	14109697	14110381	ENSGACG00000017473
chrIII	14111120	14114920	ENSGACG00000017475
chrIII	14119352	14133684	ENSGACG00000017477
chrIII	14138063	14147391	ENSGACG00000017480
chrIII	14147862	14154214	ENSGACG00000017481
chrIII	14159976	14174154	ENSGACG00000017535
chrIII	14223344	14233854	ENSGACG00000017538
chrIII	14236854	14246711	ENSGACG00000017540
chrIII	14252482	14261760	ENSGACG00000017546
chrIII	14278845	14285912	ENSGACG00000017549
chrIII	14297225	14315509	ENSGACG00000017553
chrIII	14324861	14325442	ENSGACG00000017559
chrIII	14377181	14392705	ENSGACG00000017560
chrIII	14406650	14409631	ENSGACG00000017561
chrIII	14423942	14435516	ENSGACG00000017565
chrIII	14440090	14454692	ENSGACG00000017568
chrIII	14455838	14464128	ENSGACG00000017575
chrIII	14520963	14529759	ENSGACG00000017582
chrIII	14690814	14694448	ENSGACG00000017584
chrIII	14704582	14712072	ENSGACG00000017590
chrIII	14897171	14900098	ENSGACG00000017594
chrIII	14919126	14975492	ENSGACG00000017595
chrIII	14996917	15018988	ENSGACG00000017604
chrIII	15025829	15026791	ENSGACG00000017606
chrIII	15027126	15039566	ENSGACG00000017607
chrIII	15042754	15047828	ENSGACG00000017619
chrIII	15046875	15050582	ENSGACG00000017641
chrIII	15084821	15114233	ENSGACG00000017644
chrIII	15120652	15129956	ENSGACG00000017648
chrIII	15185523	15185996	ENSGACG00000017650
chrIII	15221775	15222239	ENSGACG00000017652
chrIII	15240866	15241330	ENSGACG00000017654
chrIII	15256466	15259525	ENSGACG00000017655
chrIII	15260765	15283790	ENSGACG00000017656
chrIII	15314452	15320333	ENSGACG00000017665
chrIII	15322736	15326045	ENSGACG00000017667
chrIII	15326698	15329584	ENSGACG00000017672
chrIII	15326730	15328567	ENSGACG00000017674
chrIII	15330204	15339008	ENSGACG00000017675
chrIII	15353361	15375601	ENSGACG00000017679
chrIII	15382925	15385888	ENSGACG00000017682
chrIII	15394611	15423721	ENSGACG00000017683
chrIII	15425251	15428544	ENSGACG00000017685
chrIII	15593503	15853865	ENSGACG00000017688
chrIII	15624172	15671482	ENSGACG00000017693
chrIII	15638294	15657678	ENSGACG00000017696
chrIII	15893702	15895405	ENSGACG00000017700
chrIII	15918634	16013818	ENSGACG00000017701
chrIII	16009622	16010528	ENSGACG00000017703
chrIII	16069914	16082660	ENSGACG00000017705
chrIII	16089128	16090702	ENSGACG00000017710
chrIII	16093343	16103352	ENSGACG00000017713
chrIII	16110803	16112656	ENSGACG00000017716
chrIII	16114848	16116589	ENSGACG00000017718
chrIII	16122095	16134979	ENSGACG00000017719
chrIII	16144211	16152118	ENSGACG00000017724
chrIII	16159778	16163137	ENSGACG00000017730
chrIII	16170072	16177940	ENSGACG00000017738
chrIII	16178395	16188569	ENSGACG00000017751
chrIII	16190332	16193838	ENSGACG00000017762
chrIII	16202798	16209857	ENSGACG00000017770
chrIII	16229858	16235053	ENSGACG00000017772
chrIII	16238144	16241330	ENSGACG00000017777
chrIII	16247959	16249685	ENSGACG00000017778
chrIII	16260715	16263693	ENSGACG00000017779
chrIII	16267517	16273065	ENSGACG00000017781
chrIII	16273826	16275136	ENSGACG00000017784
chrIII	16276545	16290283	ENSGACG00000017787
chrIII	16292734	16295214	ENSGACG00000017792
chrIII	16315792	16322621	ENSGACG00000017794
chrIII	16323769	16326452	ENSGACG00000017799
chrIII	16326892	16329107	ENSGACG00000017811
chrIII	16330715	16330785	ENSGACG00000022748
chrIII	16332058	16335392	ENSGACG00000017812
chrIII	16346982	16348042	ENSGACG00000017816
chrIII	16353209	16354072	ENSGACG00000017818
chrIII	16363461	16366749	ENSGACG00000017821
chrIII	16367053	16369336	ENSGACG00000017827
chrIII	16369824	16375271	ENSGACG00000017828
chrIII	16375291	16378429	ENSGACG00000017831
chrIII	16378869	16382974	ENSGACG00000017834
chrIII	16383658	16386563	ENSGACG00000017835
chrIII	16387488	16390036	ENSGACG00000017838
chrIII	16390931	16397797	ENSGACG00000017842
chrIII	16422994	16458592	ENSGACG00000017847
chrIII	16518722	16520447	ENSGACG00000017852
chrIII	16523716	16524249	ENSGACG00000017853
chrIII	16525004	16531574	ENSGACG00000017854
chrIII	16532417	16539257	ENSGACG00000017855
chrIII	16540313	16544359	ENSGACG00000017857
chrIII	16546605	16548289	ENSGACG00000017888
chrIII	16550749	16576691	ENSGACG00000017893
chrIII	16589848	16599059	ENSGACG00000017904
chrIII	16627601	16636969	ENSGACG00000017909
chrIII	16639610	16647574	ENSGACG00000017916
chrIII	16650214	16655491	ENSGACG00000017923
chrIII	16656138	16674801	ENSGACG00000017926
chrIII	16675475	16676397	ENSGACG00000017927
chrIII	16679945	16685229	ENSGACG00000017929
chrIII	16686694	16690518	ENSGACG00000017931
chrIII	16734646	16736408	ENSGACG00000017935
chrIII	16740114	16760701	ENSGACG00000017936
chrIII	16764379	16772403	ENSGACG00000017945
chrIII	16778237	16793364	ENSGACG00000017947
chrIII	16825350	16830771	ENSGACG00000017953
chrIII	16838286	16882977	ENSGACG00000017955
chrIII	16907256	16917209	ENSGACG00000017957
chrIII	16924328	16925947	ENSGACG00000017959
chrIII	16927812	16932447	ENSGACG00000017961
chrIII	16937359	16937827	ENSGACG00000017964
chrIII	16974020	16975693	ENSGACG00000017965
chrIII	16978415	16981096	ENSGACG00000017967
chrIII	16993536	17002372	ENSGACG00000017974
chrIII	17007298	17010637	ENSGACG00000017975
chrIII	17011357	17016131	ENSGACG00000017977
chrIII	17016546	17022053	ENSGACG00000017983
chrIII	17026288	17032360	ENSGACG00000017984
chrIII	17033591	17034780	ENSGACG00000017987
chrIII	17035744	17039089	ENSGACG00000017989
chrIII	17040707	17052394	ENSGACG00000017991
chrIII	17055007	17055984	ENSGACG00000017997
chrIII	17055667	17056509	ENSGACG00000017999
chrIII	17059986	17070631	ENSGACG00000018000
chrIII	17074008	17083519	ENSGACG00000018003
chrIII	17086502	17088513	ENSGACG00000018006
chrIII	17090770	17097378	ENSGACG00000018008
chrIV	3396	9380	ENSGACG00000016217
chrIV	11544	17920	ENSGACG00000016220
chrIV	18831	25938	ENSGACG00000016224
chrIV	26590	32106	ENSGACG00000016231
chrIV	36406	48625	ENSGACG00000016234
chrIV	52404	57303	ENSGACG00000016271
chrIV	62360	78815	ENSGACG00000016277
chrIV	80651	91864	ENSGACG00000016279
chrIV	94613	97364	ENSGACG00000016282
chrIV	97772	112305	ENSGACG00000016283
chrIV	120777	130481	ENSGACG00000016300
chrIV	139631	165233	ENSGACG00000016304
chrIV	166206	169934	ENSGACG00000016311
chrIV	170359	174548	ENSGACG00000016318
chrIV	175596	179851	ENSGACG00000016320
chrIV	182052	192451	ENSGACG00000016321
chrIV	193463	202302	ENSGACG00000016326
chrIV	204213	205371	ENSGACG00000016329
chrIV	205235	208806	ENSGACG00000016332
chrIV	211345	225311	ENSGACG00000016337
chrIV	211345	212117	ENSGACG00000016340
chrIV	229120	240408	ENSGACG00000016341
chrIV	245268	261072	ENSGACG00000016344
chrIV	296280	299497	ENSGACG00000016352
chrIV	306409	310477	ENSGACG00000016353
chrIV	327742	329737	ENSGACG00000016356
chrIV	332142	339406	ENSGACG00000016358
chrIV	472586	477561	ENSGACG00000016360
chrIV	808913	810775	ENSGACG00000016362
chrIV	812078	814424	ENSGACG00000016363
chrIV	817389	821632	ENSGACG00000016366
chrIV	860499	867351	ENSGACG00000016370
chrIV	929186	949027	ENSGACG00000016372
chrIV	955324	956559	ENSGACG00000016378
chrIV	963238	966222	ENSGACG00000016380
chrIV	975199	979549	ENSGACG00000016381
chrIV	981255	982988	ENSGACG00000016387
chrIV	983296	986835	ENSGACG00000016388
chrIV	989900	996481	ENSGACG00000016398
chrIV	1012417	1020728	ENSGACG00000016402
chrIV	1032372	1034255	ENSGACG00000016407
chrIV	1041545	1043491	ENSGACG00000016409
chrIV	1088609	1120855	ENSGACG00000016411
chrIV	1125606	1128548	ENSGACG00000016419
chrIV	1157979	1161567	ENSGACG00000016422
chrIV	1163193	1164964	ENSGACG00000016423
chrIV	1169061	1172962	ENSGACG00000016424
chrIV	1302365	1304893	ENSGACG00000016426
chrIV	1319511	1320804	ENSGACG00000016428
chrIV	1324374	1329324	ENSGACG00000016431
chrIV	1343388	1353306	ENSGACG00000016437
chrIV	1356780	1365194	ENSGACG00000016443
chrIV	1368026	1374881	ENSGACG00000016447
chrIV	1368177	1369091	ENSGACG00000016449
chrIV	1377579	1383672	ENSGACG00000016452
chrIV	1388738	1416880	ENSGACG00000016458
chrIV	1429479	1436213	ENSGACG00000016464
chrIV	1525400	1527241	ENSGACG00000016470
chrIV	1784501	1786554	ENSGACG00000016472
chrIV	1788271	1792398	ENSGACG00000016474
chrIV	1795282	1798778	ENSGACG00000016479
chrIV	1939592	1942225	ENSGACG00000016483
chrIV	1958013	1970369	ENSGACG00000016488
chrIV	1976199	1985566	ENSGACG00000016495
chrIV	1992232	1996986	ENSGACG00000016496
chrIV	1999160	2011821	ENSGACG00000016498
chrIV	2023661	2028057	ENSGACG00000016501
chrIV	2035885	2036643	ENSGACG00000016511
chrIV	2044920	2048363	ENSGACG00000016513
chrIV	2053824	2152124	ENSGACG00000016524
chrIV	2194450	2203150	ENSGACG00000016536
chrIV	2203221	2209876	ENSGACG00000016544
chrIV	2235971	2247631	ENSGACG00000016550
chrIV	2274383	2291325	ENSGACG00000016556
chrIV	2299391	2332393	ENSGACG00000016558
chrIV	2366330	2370526	ENSGACG00000016571
chrIV	2371298	2376384	ENSGACG00000016577
chrIV	2392871	2421565	ENSGACG00000016581
chrIV	2425331	2434918	ENSGACG00000016587
chrIV	2434773	2439647	ENSGACG00000016609
chrIV	2464056	2509522	ENSGACG00000016624
chrIV	2582164	2682609	ENSGACG00000016634
chrIV	2694712	2702182	ENSGACG00000016641
chrIV	2724189	2775670	ENSGACG00000016642
chrIV	2804460	2817712	ENSGACG00000016645
chrIV	2820628	2854957	ENSGACG00000016649
chrIV	2860364	2861610	ENSGACG00000016652
chrIV	2864024	2864868	ENSGACG00000016656
chrIV	2869524	2878598	ENSGACG00000016658
chrIV	2880657	2882230	ENSGACG00000016664
chrIV	2887403	2890751	ENSGACG00000016665
chrIV	2891432	2897773	ENSGACG00000016673
chrIV	2899322	2903791	ENSGACG00000016676
chrIV	2912432	2912502	ENSGACG00000022533
chrIV	2934444	2936337	ENSGACG00000016683
chrIV	2940404	2972843	ENSGACG00000016686
chrIV	2960512	2961148	ENSGACG00000016689
chrIV	2961344	2962246	ENSGACG00000016691
chrIV	3066826	3068986	ENSGACG00000016692
chrIV	3152936	3154321	ENSGACG00000016693
chrIV	3155291	3161773	ENSGACG00000016695
chrIV	3195526	3204828	ENSGACG00000016697
chrIV	3219707	3229632	ENSGACG00000016706
chrIV	3234721	3236913	ENSGACG00000016709
chrIV	3297531	3301515	ENSGACG00000016712
chrIV	3324534	3326500	ENSGACG00000016715
chrIV	3327524	3329449	ENSGACG00000016720
chrIV	3331137	3335024	ENSGACG00000016721
chrIV	3335224	3340054	ENSGACG00000016725
chrIV	3340848	3411728	ENSGACG00000016731
chrIV	3512927	3533277	ENSGACG00000016734
chrIV	3590016	3672899	ENSGACG00000016736
chrIV	3799865	3801496	ENSGACG00000016744
chrIV	3807445	3810783	ENSGACG00000016745
chrIV	3811447	3818351	ENSGACG00000016749
chrIV	3819298	3820844	ENSGACG00000016750
chrIV	3822293	3824996	ENSGACG00000016751
chrIV	3831934	3835399	ENSGACG00000016755
chrIV	3841340	3853375	ENSGACG00000016757
chrIV	3859512	3862328	ENSGACG00000016763
chrIV	3862830	3869788	ENSGACG00000016772
chrIV	3871842	3879682	ENSGACG00000016791
chrIV	3892622	3899289	ENSGACG00000016794
chrIV	3949848	3953099	ENSGACG00000016796
chrIV	4031691	4035851	ENSGACG00000016798
chrIV	4037182	4046464	ENSGACG00000016803
chrIV	4054574	4063196	ENSGACG00000016808
chrIV	4157756	4168164	ENSGACG00000016810
chrIV	4184397	4203182	ENSGACG00000016811
chrIV	4205336	4209683	ENSGACG00000016814
chrIV	4267158	4267265	ENSGACG00000021401
chrIV	4278227	4298709	ENSGACG00000016819
chrIV	4365480	4370402	ENSGACG00000016821
chrIV	4393867	4436529	ENSGACG00000016824
chrIV	4442635	4450786	ENSGACG00000016828
chrIV	4454925	4470887	ENSGACG00000016829
chrIV	4486111	4492420	ENSGACG00000016847
chrIV	4494737	4499767	ENSGACG00000016848
chrIV	4507841	4555592	ENSGACG00000016854
chrIV	4683491	4689265	ENSGACG00000016856
chrIV	4692837	4696178	ENSGACG00000016859
chrIV	4822673	4891668	ENSGACG00000016862
chrIV	4897014	4904769	ENSGACG00000016868
chrIV	4906950	4919078	ENSGACG00000016876
chrIV	4928214	4939718	ENSGACG00000016877
chrIV	4943222	4986036	ENSGACG00000016886
chrIV	4958777	4996893	ENSGACG00000016892
chrIV	5002907	5014946	ENSGACG00000016896
chrIV	5018523	5021019	ENSGACG00000016900
chrIV	5025485	5026396	ENSGACG00000016901
chrIV	5032593	5036814	ENSGACG00000016902
chrIV	5039722	5043757	ENSGACG00000016903
chrIV	5045251	5062999	ENSGACG00000016915
chrIV	5066825	5072223	ENSGACG00000016919
chrIV	5083045	5165312	ENSGACG00000016922
chrIV	5143970	5146157	ENSGACG00000016923
chrIV	5166102	5217863	ENSGACG00000016924
chrIV	5215512	5220317	ENSGACG00000016927
chrIV	5221495	5223424	ENSGACG00000016930
chrIV	5235527	5237184	ENSGACG00000016933
chrIV	5239852	5249268	ENSGACG00000016934
chrIV	5250116	5266364	ENSGACG00000016958
chrIV	5268291	5271237	ENSGACG00000016967
chrIV	5273999	5278494	ENSGACG00000016971
chrIV	5282869	5286574	ENSGACG00000016974
chrIV	5291622	5293256	ENSGACG00000016977
chrIV	5306795	5308743	ENSGACG00000016978
chrIV	5310446	5314858	ENSGACG00000016980
chrIV	5322180	5326508	ENSGACG00000016999
chrIV	5333597	5336879	ENSGACG00000017001
chrIV	5338350	5340658	ENSGACG00000017004
chrIV	5341427	5345068	ENSGACG00000017006
chrIV	5347339	5349041	ENSGACG00000017010
chrIV	5350974	5353089	ENSGACG00000017013
chrIV	5352239	5355487	ENSGACG00000017014
chrIV	5360379	5367647	ENSGACG00000017015
chrIV	5370606	5372225	ENSGACG00000017017
chrIV	5378496	5379683	ENSGACG00000017018
chrIV	5382860	5384273	ENSGACG00000017022
chrIV	5387089	5394715	ENSGACG00000017027
chrIV	5400099	5402611	ENSGACG00000017029
chrIV	5441822	5443662	ENSGACG00000017031
chrIV	5444600	5449528	ENSGACG00000017032
chrIV	5453544	5459084	ENSGACG00000017040
chrIV	5461147	5461874	ENSGACG00000017049
chrIV	5465178	5469864	ENSGACG00000017051
chrIV	5471463	5474199	ENSGACG00000017059
chrIV	5477011	5477598	ENSGACG00000017062
chrIV	5480529	5484558	ENSGACG00000017064
chrIV	5485973	5494737	ENSGACG00000017074
chrIV	5510202	5514798	ENSGACG00000017076
chrIV	5517696	5539310	ENSGACG00000017077
chrIV	5542806	5543837	ENSGACG00000017078
chrIV	5548883	5549972	ENSGACG00000017079
chrIV	5550353	5552459	ENSGACG00000017080
chrIV	5553420	5557527	ENSGACG00000017081
chrIV	5559505	5568467	ENSGACG00000017083
chrIV	5580988	5588652	ENSGACG00000017103
chrIV	5591822	5596356	ENSGACG00000017106
chrIV	5597628	5600423	ENSGACG00000017113
chrIV	5608952	5642221	ENSGACG00000017117
chrIV	5646078	5654044	ENSGACG00000017122
chrIV	5655540	5656546	ENSGACG00000017127
chrIV	5656926	5700384	ENSGACG00000017128
chrIV	5716559	5723947	ENSGACG00000017135
chrIV	5726916	5729912	ENSGACG00000017138
chrIV	5731451	5733978	ENSGACG00000017146
chrIV	5736260	5741815	ENSGACG00000017153
chrIV	5742527	5747140	ENSGACG00000017170
chrIV	5751659	5763226	ENSGACG00000017174
chrIV	5767958	5769001	ENSGACG00000017178
chrIV	5786549	5787451	ENSGACG00000017181
chrIV	5841044	5860927	ENSGACG00000017183
chrIV	5861089	5865603	ENSGACG00000017189
chrIV	5872021	5884796	ENSGACG00000017190
chrIV	5886034	5889741	ENSGACG00000017195
chrIV	5924754	5955420	ENSGACG00000017204
chrIV	6049054	6052497	ENSGACG00000017211
chrIV	6059699	6062416	ENSGACG00000017212
chrIV	6119948	6121072	ENSGACG00000017216
chrIV	6128331	6137952	ENSGACG00000017218
chrIV	6140111	6143868	ENSGACG00000017237
chrIV	6145741	6162982	ENSGACG00000017253
chrIV	6166412	6167818	ENSGACG00000017257
chrIV	6172591	6175435	ENSGACG00000017258
chrIV	6176947	6179538	ENSGACG00000017263
chrIV	6196021	6206176	ENSGACG00000017265
chrIV	6211432	6220387	ENSGACG00000017268
chrIV	6224291	6231818	ENSGACG00000017286
chrIV	6232690	6239487	ENSGACG00000017288
chrIV	6240568	6246395	ENSGACG00000017304
chrIV	6251502	6299440	ENSGACG00000017306
chrIV	6357189	6367800	ENSGACG00000017312
chrIV	6370746	6372531	ENSGACG00000017316
chrIV	6373330	6376956	ENSGACG00000017318
chrIV	6381232	6387195	ENSGACG00000017320
chrIV	6388292	6393394	ENSGACG00000017324
chrIV	6393478	6401434	ENSGACG00000017326
chrIV	6417666	6423455	ENSGACG00000017330
chrIV	6433610	6434933	ENSGACG00000017332
chrIV	6436434	6440360	ENSGACG00000017334
chrIV	6441699	6447156	ENSGACG00000017346
chrIV	6447553	6453008	ENSGACG00000017349
chrIV	6455978	6458099	ENSGACG00000017351
chrIV	6460329	6478232	ENSGACG00000017353
chrIV	6480613	6487445	ENSGACG00000017357
chrIV	6490244	6498625	ENSGACG00000017362
chrIV	6594255	6606952	ENSGACG00000017367
chrIV	6607495	6610956	ENSGACG00000017372
chrIV	6613536	6618127	ENSGACG00000017379
chrIV	6622847	6623803	ENSGACG00000017410
chrIV	6627891	6635134	ENSGACG00000017411
chrIV	6637778	6644883	ENSGACG00000017415
chrIV	6647526	6652078	ENSGACG00000017418
chrIV	6653772	6660449	ENSGACG00000017424
chrIV	6662937	6664802	ENSGACG00000017428
chrIV	6667356	6670230	ENSGACG00000017430
chrIV	6672120	6672819	ENSGACG00000017434
chrIV	6673881	6676460	ENSGACG00000017435
chrIV	6678303	6680025	ENSGACG00000017440
chrIV	6679225	6679356	ENSGACG00000022795
chrIV	6686159	6697994	ENSGACG00000017441
chrIV	6701110	6703657	ENSGACG00000017457
chrIV	6704968	6707433	ENSGACG00000017461
chrIV	6731309	6738969	ENSGACG00000017463
chrIV	6745916	6789328	ENSGACG00000017466
chrIV	6891729	6940292	ENSGACG00000017467
chrIV	7447979	7460574	ENSGACG00000017470
chrIV	7476491	7480235	ENSGACG00000017478
chrIV	7480346	7482175	ENSGACG00000017482
chrIV	7482711	7490355	ENSGACG00000017483
chrIV	7490892	7492002	ENSGACG00000017485
chrIV	7492786	7495419	ENSGACG00000017486
chrIV	7496099	7498588	ENSGACG00000017489
chrIV	7499360	7519318	ENSGACG00000017493
chrIV	7521454	7540402	ENSGACG00000017497
chrIV	7553451	7640413	ENSGACG00000017504
chrIV	7770488	7772116	ENSGACG00000017509
chrIV	7808426	7844437	ENSGACG00000017510
chrIV	7845762	7854973	ENSGACG00000017515
chrIV	7867266	7867362	ENSGACG00000022671
chrIV	7885357	7889770	ENSGACG00000017518
chrIV	7927219	7933812	ENSGACG00000017521
chrIV	7935974	7942706	ENSGACG00000017524
chrIV	7945831	7955583	ENSGACG00000017526
chrIV	7960082	7965142	ENSGACG00000017530
chrIV	7972945	8035753	ENSGACG00000017532
chrIV	8053119	8056946	ENSGACG00000017551
chrIV	8057636	8057719	ENSGACG00000021279
chrIV	8060100	8066467	ENSGACG00000017554
chrIV	8068088	8074516	ENSGACG00000017557
chrIV	8075659	8076747	ENSGACG00000017563
chrIV	8083230	8091513	ENSGACG00000017564
chrIV	8111195	8112094	ENSGACG00000017567
chrIV	8174384	8181160	ENSGACG00000017569
chrIV	8185136	8188393	ENSGACG00000017574
chrIV	8190573	8191070	ENSGACG00000017576
chrIV	8196774	8198883	ENSGACG00000017578
chrIV	8199528	8203609	ENSGACG00000017580
chrIV	8205476	8214826	ENSGACG00000017583
chrIV	8218402	8224451	ENSGACG00000017592
chrIV	8225912	8229882	ENSGACG00000017599
chrIV	8232580	8232657	ENSGACG00000021291
chrIV	8233238	8245592	ENSGACG00000017605
chrIV	8247807	8248593	ENSGACG00000017618
chrIV	8261260	8263671	ENSGACG00000017621
chrIV	8264495	8268175	ENSGACG00000017628
chrIV	8270521	8276880	ENSGACG00000017632
chrIV	8279224	8286452	ENSGACG00000017637
chrIV	8291882	8293833	ENSGACG00000017642
chrIV	8298931	8304256	ENSGACG00000017643
chrIV	8313941	8321124	ENSGACG00000017664
chrIV	8325444	8337150	ENSGACG00000017666
chrIV	8333201	8344489	ENSGACG00000017669
chrIV	8344802	8357245	ENSGACG00000017671
chrIV	8357785	8359215	ENSGACG00000017676
chrIV	8360180	8369129	ENSGACG00000017677
chrIV	8369911	8376071	ENSGACG00000017681
chrIV	8404028	8448206	ENSGACG00000017686
chrIV	8520482	8545266	ENSGACG00000017689
chrIV	8826828	8835327	ENSGACG00000017692
chrIV	9001339	9015458	ENSGACG00000017694
chrIV	9031165	9035520	ENSGACG00000017697
chrIV	9060971	9066262	ENSGACG00000017702
chrIV	9066429	9069330	ENSGACG00000017706
chrIV	9070129	9071320	ENSGACG00000017715
chrIV	9078064	9088767	ENSGACG00000017717
chrIV	9100747	9106433	ENSGACG00000017720
chrIV	9114519	9117825	ENSGACG00000017723
chrIV	9153826	9154790	ENSGACG00000017726
chrIV	9154827	9159284	ENSGACG00000017728
chrIV	9165338	9169204	ENSGACG00000017733
chrIV	9176308	9178445	ENSGACG00000017735
chrIV	9180189	9186174	ENSGACG00000017740
chrIV	9188139	9197982	ENSGACG00000017741
chrIV	9199417	9212618	ENSGACG00000017743
chrIV	9213999	9216851	ENSGACG00000017755
chrIV	9217179	9221203	ENSGACG00000017764
chrIV	9221975	9228356	ENSGACG00000017769
chrIV	9228627	9233379	ENSGACG00000017773
chrIV	9234953	9236766	ENSGACG00000017785
chrIV	9240071	9244174	ENSGACG00000017788
chrIV	9245999	9256786	ENSGACG00000017801
chrIV	9284842	9299649	ENSGACG00000017810
chrIV	9301783	9304461	ENSGACG00000017819
chrIV	9303666	9306447	ENSGACG00000017823
