CHROM	treeNumber	windowNumber	BIN_START	BIN_END	biggestMonoPhyletic	expected	switchesNeeded	SDRbool
chrV	144	w143	14300000	14400000	3	15	12	False
chrV	145	w144	14400000	14500000	3	15	12	False
chrV	146	w145	14500000	14600000	5	15	10	False
chrV	147	w146	14600000	14700000	6	15	9	False
chrV	148	w147	14700000	14800000	2	15	13	False
chrV	149	w148	14800000	14900000	2	15	13	False
chrV	150	w149	14900000	15000000	5	15	10	False
chrV	151	w150	15000000	15100000	4	15	11	False
chrV	152	w151	15100000	15200000	2	15	13	False
chrV	153	w152	15200000	15300000	2	15	13	False
chrV	154	w153	15300000	15400000	3	15	12	False
chrV	155	w154	15400000	15500000	7	15	8	False
chrVI	1	w0	0	100000	4	15	11	False
chrVI	2	w1	100000	200000	2	15	13	False
chrVI	3	w2	200000	300000	3	15	12	False
chrVI	4	w3	300000	400000	3	15	12	False
chrVI	5	w4	400000	500000	4	15	11	False
chrVI	6	w5	500000	600000	4	15	11	False
chrVI	7	w6	600000	700000	4	15	11	False
chrVI	8	w7	700000	800000	2	15	13	False
chrVI	9	w8	800000	900000	2	15	13	False
chrVI	10	w9	900000	1000000	2	15	13	False
chrVI	11	w10	1000000	1100000	3	15	12	False
chrVI	12	w11	1100000	1200000	2	15	13	False
chrVI	13	w12	1200000	1300000	2	15	13	False
chrVI	14	w13	1300000	1400000	4	15	11	False
chrVI	15	w14	1400000	1500000	2	15	13	False
chrVI	16	w15	1500000	1600000	4	15	11	False
chrVI	17	w16	1600000	1700000	3	15	12	False
chrVI	18	w17	1700000	1800000	4	15	11	False
chrVI	19	w18	1800000	1900000	3	15	12	False
chrVI	20	w19	1900000	2000000	5	15	10	False
chrVI	21	w20	2000000	2100000	4	15	11	False
chrVI	22	w21	2100000	2200000	4	15	11	False
chrVI	23	w22	2200000	2300000	2	15	13	False
chrVI	24	w23	2300000	2400000	5	15	10	False
chrVI	25	w24	2400000	2500000	3	15	12	False
chrVI	26	w25	2500000	2600000	4	15	11	False
chrVI	27	w26	2600000	2700000	2	15	13	False
chrVI	28	w27	2700000	2800000	3	15	12	False
chrVI	29	w28	2800000	2900000	3	15	12	False
chrVI	30	w29	2900000	3000000	4	15	11	False
chrVI	31	w30	3000000	3100000	5	15	10	False
chrVI	32	w31	3100000	3200000	3	15	12	False
chrVI	33	w32	3200000	3300000	3	15	12	False
chrVI	34	w33	3300000	3400000	3	15	12	False
chrVI	35	w34	3400000	3500000	2	15	13	False
chrVI	36	w35	3500000	3600000	4	15	11	False
chrVI	37	w36	3600000	3700000	4	15	11	False
chrVI	38	w37	3700000	3800000	3	15	12	False
chrVI	39	w38	3800000	3900000	3	15	12	False
chrVI	40	w39	3900000	4000000	2	15	13	False
chrVI	41	w40	4000000	4100000	3	15	12	False
chrVI	42	w41	4100000	4200000	2	15	13	False
chrVI	43	w42	4200000	4300000	3	15	12	False
chrVI	44	w43	4300000	4400000	7	15	8	False
chrVI	45	w44	4400000	4500000	2	15	13	False
chrVI	46	w45	4500000	4600000	2	15	13	False
chrVI	47	w46	4600000	4700000	2	15	13	False
chrVI	48	w47	4700000	4800000	4	15	11	False
chrVI	49	w48	4800000	4900000	3	15	12	False
chrVI	50	w49	4900000	5000000	4	15	11	False
chrVI	51	w50	5000000	5100000	3	15	12	False
chrVI	52	w51	5100000	5200000	3	15	12	False
chrVI	53	w52	5200000	5300000	2	15	13	False
chrVI	54	w53	5300000	5400000	3	15	12	False
chrVI	55	w54	5400000	5500000	5	15	10	False
chrVI	56	w55	5500000	5600000	3	15	12	False
chrVI	57	w56	5600000	5700000	2	15	13	False
chrVI	58	w57	5700000	5800000	4	15	11	False
chrVI	59	w58	5800000	5900000	3	15	12	False
chrVI	60	w59	5900000	6000000	3	15	12	False
chrVI	61	w60	6000000	6100000	3	15	12	False
chrVI	62	w61	6100000	6200000	3	15	12	False
chrVI	63	w62	6200000	6300000	4	15	11	False
chrVI	64	w63	6300000	6400000	3	15	12	False
chrVI	65	w64	6400000	6500000	2	15	13	False
chrVI	66	w65	6500000	6600000	4	15	11	False
chrVI	67	w66	6600000	6700000	2	15	13	False
chrVI	68	w67	6700000	6800000	2	15	13	False
chrVI	69	w68	6800000	6900000	3	15	12	False
chrVI	70	w69	6900000	7000000	3	15	12	False
chrVI	71	w70	7000000	7100000	2	15	13	False
chrVI	72	w71	7100000	7200000	2	15	13	False
chrVI	73	w72	7200000	7300000	6	15	9	False
chrVI	74	w73	7300000	7400000	2	15	13	False
chrVI	75	w74	7400000	7500000	5	15	10	False
chrVI	76	w75	7500000	7600000	6	15	9	False
chrVI	77	w76	7600000	7700000	3	15	12	False
chrVI	78	w77	7700000	7800000	3	15	12	False
chrVI	79	w78	7800000	7900000	4	15	11	False
chrVI	80	w79	7900000	8000000	2	15	13	False
chrVI	81	w80	8000000	8100000	2	15	13	False
chrVI	82	w81	8100000	8200000	5	15	10	False
chrVI	83	w82	8200000	8300000	3	15	12	False
chrVI	84	w83	8300000	8400000	3	15	12	False
chrVI	85	w84	8400000	8500000	2	15	13	False
chrVI	86	w85	8500000	8600000	3	15	12	False
chrVI	87	w86	8600000	8700000	2	15	13	False
chrVI	88	w87	8700000	8800000	4	15	11	False
chrVI	89	w88	8800000	8900000	2	15	13	False
chrVI	90	w89	8900000	9000000	2	15	13	False
chrVI	91	w90	9000000	9100000	4	15	11	False
chrVI	92	w91	9100000	9200000	6	15	9	False
chrVI	93	w92	9200000	9300000	4	15	11	False
chrVI	94	w93	9300000	9400000	2	15	13	False
chrVI	95	w94	9400000	9500000	2	15	13	False
chrVI	96	w95	9500000	9600000	3	15	12	False
chrVI	97	w96	9600000	9700000	3	15	12	False
chrVI	98	w97	9700000	9800000	3	15	12	False
chrVI	99	w98	9800000	9900000	2	15	13	False
chrVI	100	w99	9900000	10000000	2	15	13	False
chrVI	101	w100	10000000	10100000	3	15	12	False
chrVI	102	w101	10100000	10200000	3	15	12	False
chrVI	103	w102	10200000	10300000	3	15	12	False
chrVI	104	w103	10300000	10400000	3	15	12	False
chrVI	105	w104	10400000	10500000	3	15	12	False
chrVI	106	w105	10500000	10600000	3	15	12	False
chrVI	107	w106	10600000	10700000	4	15	11	False
chrVI	108	w107	10700000	10800000	3	15	12	False
chrVI	109	w108	10800000	10900000	2	15	13	False
chrVI	110	w109	10900000	11000000	3	15	12	False
chrVI	111	w110	11000000	11100000	3	15	12	False
chrVI	112	w111	11100000	11200000	3	15	12	False
chrVI	113	w112	11200000	11300000	5	15	10	False
chrVI	114	w113	11300000	11400000	3	15	12	False
chrVI	115	w114	11400000	11500000	9	15	6	False
chrVI	116	w115	11500000	11600000	2	15	13	False
chrVI	117	w116	11600000	11700000	3	15	12	False
chrVI	118	w117	11700000	11800000	6	15	9	False
chrVI	119	w118	11800000	11900000	4	15	11	False
chrVI	120	w119	11900000	12000000	2	15	13	False
chrVI	121	w120	12000000	12100000	3	15	12	False
chrVI	122	w121	12100000	12200000	3	15	12	False
chrVI	123	w122	12200000	12300000	2	15	13	False
chrVI	124	w123	12300000	12400000	2	15	13	False
chrVI	125	w124	12400000	12500000	4	15	11	False
chrVI	126	w125	12500000	12600000	4	15	11	False
chrVI	127	w126	12600000	12700000	3	15	12	False
chrVI	128	w127	12700000	12800000	2	15	13	False
chrVI	129	w128	12800000	12900000	2	15	13	False
chrVI	130	w129	12900000	13000000	3	15	12	False
chrVI	131	w130	13000000	13100000	2	15	13	False
chrVI	132	w131	13100000	13200000	5	15	10	False
chrVI	133	w132	13200000	13300000	3	15	12	False
chrVI	134	w133	13300000	13400000	2	15	13	False
chrVI	135	w134	13400000	13500000	3	15	12	False
chrVI	136	w135	13500000	13600000	3	15	12	False
chrVI	137	w136	13600000	13700000	2	15	13	False
chrVI	138	w137	13700000	13800000	2	15	13	False
chrVI	139	w138	13800000	13900000	3	15	12	False
chrVI	140	w139	13900000	14000000	3	15	12	False
chrVI	141	w140	14000000	14100000	5	15	10	False
chrVI	142	w141	14100000	14200000	2	15	13	False
chrVI	143	w142	14200000	14300000	5	15	10	False
chrVI	144	w143	14300000	14400000	3	15	12	False
chrVI	145	w144	14400000	14500000	3	15	12	False
chrVI	146	w145	14500000	14600000	2	15	13	False
chrVI	147	w146	14600000	14700000	3	15	12	False
chrVI	148	w147	14700000	14800000	3	15	12	False
chrVI	149	w148	14800000	14900000	5	15	10	False
chrVI	150	w149	14900000	15000000	2	15	13	False
chrVI	151	w150	15000000	15100000	3	15	12	False
chrVI	152	w151	15100000	15200000	2	15	13	False
chrVI	153	w152	15200000	15300000	2	15	13	False
chrVI	154	w153	15300000	15400000	3	15	12	False
chrVI	155	w154	15400000	15500000	4	15	11	False
chrVI	156	w155	15500000	15600000	3	15	12	False
chrVI	157	w156	15600000	15700000	4	15	11	False
chrVI	158	w157	15700000	15800000	3	15	12	False
chrVI	159	w158	15800000	15900000	2	15	13	False
chrVI	160	w159	15900000	16000000	2	15	13	False
chrVI	161	w160	16000000	16100000	3	15	12	False
chrVI	162	w161	16100000	16200000	2	15	13	False
chrVI	163	w162	16200000	16300000	3	15	12	False
chrVI	164	w163	16300000	16400000	3	15	12	False
chrVI	165	w164	16400000	16500000	3	15	12	False
chrVI	166	w165	16500000	16600000	3	15	12	False
chrVI	167	w166	16600000	16700000	2	15	13	False
chrVI	168	w167	16700000	16800000	4	15	11	False
chrVI	169	w168	16800000	16900000	4	15	11	False
chrVI	170	w169	16900000	17000000	2	15	13	False
chrVI	171	w170	17000000	17100000	3	15	12	False
chrVI	172	w171	17100000	17200000	4	15	11	False
chrVI	173	w172	17200000	17300000	4	15	11	False
chrVI	174	w173	17300000	17400000	3	15	12	False
chrVI	175	w174	17400000	17500000	5	15	10	False
chrVI	176	w175	17500000	17600000	2	15	13	False
chrVI	177	w176	17600000	17700000	2	15	13	False
chrVI	178	w177	17700000	17800000	4	15	11	False
chrVI	179	w178	17800000	17900000	3	15	12	False
chrVI	180	w179	17900000	18000000	3	15	12	False
chrVI	181	w180	18000000	18100000	2	15	13	False
chrVI	182	w181	18100000	18200000	4	15	11	False
chrVI	183	w182	18200000	18300000	3	15	12	False
chrVI	184	w183	18300000	18400000	4	15	11	False
chrVI	185	w184	18400000	18500000	3	15	12	False
chrVI	186	w185	18500000	18600000	3	15	12	False
chrVI	187	w186	18600000	18700000	3	15	12	False
chrVI	188	w187	18700000	18800000	4	15	11	False
chrVII	1	w0	0	100000	3	15	12	False
chrVII	2	w1	100000	200000	3	15	12	False
chrVII	3	w2	200000	300000	2	15	13	False
chrVII	4	w3	300000	400000	2	15	13	False
chrVII	5	w4	400000	500000	3	15	12	False
chrVII	6	w5	500000	600000	3	15	12	False
chrVII	7	w6	600000	700000	3	15	12	False
chrVII	8	w7	700000	800000	3	15	12	False
chrVII	9	w8	800000	900000	3	15	12	False
chrVII	10	w9	900000	1000000	2	15	13	False
chrVII	11	w10	1000000	1100000	2	15	13	False
chrVII	12	w11	1100000	1200000	2	15	13	False
chrVII	13	w12	1200000	1300000	3	15	12	False
chrVII	14	w13	1300000	1400000	3	15	12	False
chrVII	15	w14	1400000	1500000	3	15	12	False
chrVII	16	w15	1500000	1600000	3	15	12	False
chrVII	17	w16	1600000	1700000	2	15	13	False
chrVII	18	w17	1700000	1800000	2	15	13	False
chrVII	19	w18	1800000	1900000	3	15	12	False
chrVII	20	w19	1900000	2000000	3	15	12	False
chrVII	21	w20	2000000	2100000	2	15	13	False
chrVII	22	w21	2100000	2200000	3	15	12	False
chrVII	23	w22	2200000	2300000	3	15	12	False
chrVII	24	w23	2300000	2400000	3	15	12	False
chrVII	25	w24	2400000	2500000	4	15	11	False
chrVII	26	w25	2500000	2600000	4	15	11	False
chrVII	27	w26	2600000	2700000	3	15	12	False
chrVII	28	w27	2700000	2800000	2	15	13	False
chrVII	29	w28	2800000	2900000	2	15	13	False
chrVII	30	w29	2900000	3000000	2	15	13	False
chrVII	31	w30	3000000	3100000	4	15	11	False
chrVII	32	w31	3100000	3200000	3	15	12	False
chrVII	33	w32	3200000	3300000	3	15	12	False
chrVII	34	w33	3300000	3400000	5	15	10	False
chrVII	35	w34	3400000	3500000	2	15	13	False
chrVII	36	w35	3500000	3600000	2	15	13	False
chrVII	37	w36	3600000	3700000	2	15	13	False
chrVII	38	w37	3700000	3800000	2	15	13	False
chrVII	39	w38	3800000	3900000	2	15	13	False
chrVII	40	w39	3900000	4000000	2	15	13	False
chrVII	41	w40	4000000	4100000	2	15	13	False
chrVII	42	w41	4100000	4200000	3	15	12	False
chrVII	43	w42	4200000	4300000	2	15	13	False
chrVII	44	w43	4300000	4400000	3	15	12	False
chrVII	45	w44	4400000	4500000	5	15	10	False
chrVII	46	w45	4500000	4600000	4	15	11	False
chrVII	47	w46	4600000	4700000	3	15	12	False
chrVII	48	w47	4700000	4800000	3	15	12	False
chrVII	49	w48	4800000	4900000	4	15	11	False
chrVII	50	w49	4900000	5000000	2	15	13	False
chrVII	51	w50	5000000	5100000	3	15	12	False
chrVII	52	w51	5100000	5200000	3	15	12	False
chrVII	53	w52	5200000	5300000	3	15	12	False
chrVII	54	w53	5300000	5400000	3	15	12	False
chrVII	55	w54	5400000	5500000	2	15	13	False
chrVII	56	w55	5500000	5600000	4	15	11	False
chrVII	57	w56	5600000	5700000	2	15	13	False
chrVII	58	w57	5700000	5800000	3	15	12	False
chrVII	59	w58	5800000	5900000	2	15	13	False
chrVII	60	w59	5900000	6000000	2	15	13	False
chrVII	61	w60	6000000	6100000	2	15	13	False
chrVII	62	w61	6100000	6200000	2	15	13	False
chrVII	63	w62	6200000	6300000	4	15	11	False
chrVII	64	w63	6300000	6400000	2	15	13	False
chrVII	65	w64	6400000	6500000	3	15	12	False
chrVII	66	w65	6500000	6600000	3	15	12	False
chrVII	67	w66	6600000	6700000	2	15	13	False
chrVII	68	w67	6700000	6800000	3	15	12	False
chrVII	69	w68	6800000	6900000	2	15	13	False
chrVII	70	w69	6900000	7000000	5	15	10	False
chrVII	71	w70	7000000	7100000	4	15	11	False
chrVII	72	w71	7100000	7200000	3	15	12	False
chrVII	73	w72	7200000	7300000	3	15	12	False
chrVII	74	w73	7300000	7400000	4	15	11	False
chrVII	75	w74	7400000	7500000	2	15	13	False
chrVII	76	w75	7500000	7600000	4	15	11	False
chrVII	77	w76	7600000	7700000	3	15	12	False
chrVII	78	w77	7700000	7800000	3	15	12	False
chrVII	79	w78	7800000	7900000	2	15	13	False
chrVII	80	w79	7900000	8000000	2	15	13	False
chrVII	81	w80	8000000	8100000	3	15	12	False
chrVII	82	w81	8100000	8200000	2	15	13	False
chrVII	83	w82	8200000	8300000	2	15	13	False
chrVII	84	w83	8300000	8400000	3	15	12	False
chrVII	85	w84	8400000	8500000	4	15	11	False
chrVII	86	w85	8500000	8600000	2	15	13	False
chrVII	87	w86	8600000	8700000	3	15	12	False
chrVII	88	w87	8700000	8800000	4	15	11	False
chrVII	89	w88	8800000	8900000	3	15	12	False
chrVII	90	w89	8900000	9000000	3	15	12	False
chrVII	91	w90	9000000	9100000	2	15	13	False
chrVII	92	w91	9100000	9200000	4	15	11	False
chrVII	93	w92	9200000	9300000	3	15	12	False
chrVII	94	w93	9300000	9400000	2	15	13	False
chrVII	95	w94	9400000	9500000	2	15	13	False
chrVII	96	w95	9500000	9600000	2	15	13	False
chrVII	97	w96	9600000	9700000	2	15	13	False
chrVII	98	w97	9700000	9800000	3	15	12	False
chrVII	99	w98	9800000	9900000	3	15	12	False
chrVII	100	w99	9900000	10000000	3	15	12	False
chrVII	101	w100	10000000	10100000	3	15	12	False
chrVII	102	w101	10100000	10200000	2	15	13	False
chrVII	103	w102	10200000	10300000	3	15	12	False
chrVII	104	w103	10300000	10400000	3	15	12	False
chrVII	105	w104	10400000	10500000	5	15	10	False
chrVII	106	w105	10500000	10600000	3	15	12	False
chrVII	107	w106	10600000	10700000	3	15	12	False
chrVII	108	w107	10700000	10800000	2	15	13	False
chrVII	109	w108	10800000	10900000	3	15	12	False
chrVII	110	w109	10900000	11000000	9	15	6	False
chrVII	111	w110	11000000	11100000	3	15	12	False
chrVII	112	w111	11100000	11200000	3	15	12	False
chrVII	113	w112	11200000	11300000	3	15	12	False
chrVII	114	w113	11300000	11400000	5	15	10	False
chrVII	115	w114	11400000	11500000	2	15	13	False
chrVII	116	w115	11500000	11600000	3	15	12	False
chrVII	117	w116	11600000	11700000	3	15	12	False
chrVII	118	w117	11700000	11800000	2	15	13	False
chrVII	119	w118	11800000	11900000	3	15	12	False
chrVII	120	w119	11900000	12000000	3	15	12	False
chrVII	121	w120	12000000	12100000	3	15	12	False
chrVII	122	w121	12100000	12200000	2	15	13	False
chrVII	123	w122	12200000	12300000	3	15	12	False
chrVII	124	w123	12300000	12400000	0	15	15	False
chrVII	125	w124	12400000	12500000	2	15	13	False
chrVII	126	w125	12500000	12600000	2	15	13	False
chrVII	127	w126	12600000	12700000	3	15	12	False
chrVII	128	w127	12700000	12800000	2	15	13	False
chrVII	129	w128	12800000	12900000	2	15	13	False
chrVII	130	w129	12900000	13000000	3	15	12	False
chrVII	131	w130	13000000	13100000	4	15	11	False
chrVII	132	w131	13100000	13200000	3	15	12	False
chrVII	133	w132	13200000	13300000	3	15	12	False
chrVII	134	w133	13300000	13400000	4	15	11	False
chrVII	135	w134	13400000	13500000	3	15	12	False
chrVII	136	w135	13500000	13600000	5	15	10	False
chrVII	137	w136	13600000	13700000	3	15	12	False
chrVII	138	w137	13700000	13800000	3	15	12	False
chrVII	139	w138	13800000	13900000	2	15	13	False
chrVII	140	w139	13900000	14000000	3	15	12	False
chrVII	141	w140	14000000	14100000	2	15	13	False
chrVII	142	w141	14100000	14200000	4	15	11	False
chrVII	143	w142	14200000	14300000	4	15	11	False
chrVII	144	w143	14300000	14400000	3	15	12	False
chrVII	145	w144	14400000	14500000	3	15	12	False
chrVII	146	w145	14500000	14600000	3	15	12	False
chrVII	147	w146	14600000	14700000	4	15	11	False
chrVII	148	w147	14700000	14800000	3	15	12	False
chrVII	149	w148	14800000	14900000	2	15	13	False
chrVII	150	w149	14900000	15000000	2	15	13	False
chrVII	151	w150	15000000	15100000	4	15	11	False
chrVII	152	w151	15100000	15200000	2	15	13	False
chrVII	153	w152	15200000	15300000	3	15	12	False
chrVII	154	w153	15300000	15400000	3	15	12	False
chrVII	155	w154	15400000	15500000	5	15	10	False
chrVII	156	w155	15500000	15600000	2	15	13	False
chrVII	157	w156	15600000	15700000	2	15	13	False
chrVII	158	w157	15700000	15800000	3	15	12	False
chrVII	159	w158	15800000	15900000	2	15	13	False
chrVII	160	w159	15900000	16000000	2	15	13	False
chrVII	161	w160	16000000	16100000	2	15	13	False
chrVII	162	w161	16100000	16200000	4	15	11	False
chrVII	163	w162	16200000	16300000	4	15	11	False
chrVII	164	w163	16300000	16400000	3	15	12	False
chrVII	165	w164	16400000	16500000	5	15	10	False
chrVII	166	w165	16500000	16600000	4	15	11	False
chrVII	167	w166	16600000	16700000	3	15	12	False
chrVII	168	w167	16700000	16800000	3	15	12	False
chrVII	169	w168	16800000	16900000	3	15	12	False
chrVII	170	w169	16900000	17000000	5	15	10	False
chrVII	171	w170	17000000	17100000	2	15	13	False
chrVII	172	w171	17100000	17200000	5	15	10	False
chrVII	173	w172	17200000	17300000	3	15	12	False
chrVII	174	w173	17300000	17400000	3	15	12	False
chrVII	175	w174	17400000	17500000	3	15	12	False
chrVII	176	w175	17500000	17600000	3	15	12	False
chrVII	177	w176	17600000	17700000	4	15	11	False
chrVII	178	w177	17700000	17800000	4	15	11	False
chrVII	179	w178	17800000	17900000	3	15	12	False
chrVII	180	w179	17900000	18000000	2	15	13	False
chrVII	181	w180	18000000	18100000	6	15	9	False
chrVII	182	w181	18100000	18200000	3	15	12	False
chrVII	183	w182	18200000	18300000	4	15	11	False
chrVII	184	w183	18300000	18400000	2	15	13	False
chrVII	185	w184	18400000	18500000	3	15	12	False
chrVII	186	w185	18500000	18600000	6	15	9	False
chrVII	187	w186	18600000	18700000	2	15	13	False
chrVII	188	w187	18700000	18800000	4	15	11	False
chrVII	189	w188	18800000	18900000	3	15	12	False
chrVII	190	w189	18900000	19000000	3	15	12	False
chrVII	191	w190	19000000	19100000	3	15	12	False
chrVII	192	w191	19100000	19200000	2	15	13	False
chrVII	193	w192	19200000	19300000	3	15	12	False
chrVII	194	w193	19300000	19400000	3	15	12	False
chrVII	195	w194	19400000	19500000	4	15	11	False
chrVII	196	w195	19500000	19600000	2	15	13	False
chrVII	197	w196	19600000	19700000	4	15	11	False
chrVII	198	w197	19700000	19800000	3	15	12	False
chrVII	199	w198	19800000	19900000	2	15	13	False
chrVII	200	w199	19900000	20000000	2	15	13	False
chrVII	201	w200	20000000	20100000	4	15	11	False
chrVII	202	w201	20100000	20200000	2	15	13	False
chrVII	203	w202	20200000	20300000	3	15	12	False
chrVII	204	w203	20300000	20400000	4	15	11	False
chrVII	205	w204	20400000	20500000	3	15	12	False
chrVII	206	w205	20500000	20600000	5	15	10	False
chrVII	207	w206	20600000	20700000	5	15	10	False
chrVII	208	w207	20700000	20800000	4	15	11	False
chrVII	209	w208	20800000	20900000	3	15	12	False
chrVII	210	w209	20900000	21000000	3	15	12	False
chrVII	211	w210	21000000	21100000	4	15	11	False
chrVII	212	w211	21100000	21200000	3	15	12	False
chrVII	213	w212	21200000	21300000	4	15	11	False
chrVII	214	w213	21300000	21400000	3	15	12	False
chrVII	215	w214	21400000	21500000	3	15	12	False
chrVII	216	w215	21500000	21600000	4	15	11	False
chrVII	217	w216	21600000	21700000	3	15	12	False
chrVII	218	w217	21700000	21800000	2	15	13	False
chrVII	219	w218	21800000	21900000	3	15	12	False
chrVII	220	w219	21900000	22000000	2	15	13	False
chrVII	221	w220	22000000	22100000	4	15	11	False
chrVII	222	w221	22100000	22200000	2	15	13	False
chrVII	223	w222	22200000	22300000	6	15	9	False
chrVII	224	w223	22300000	22400000	4	15	11	False
chrVII	225	w224	22400000	22500000	2	15	13	False
chrVII	226	w225	22500000	22600000	2	15	13	False
chrVII	227	w226	22600000	22700000	2	15	13	False
chrVII	228	w227	22700000	22800000	3	15	12	False
chrVII	229	w228	22800000	22900000	2	15	13	False
chrVII	230	w229	22900000	23000000	3	15	12	False
chrVII	231	w230	23000000	23100000	2	15	13	False
chrVII	232	w231	23100000	23200000	3	15	12	False
chrVII	233	w232	23200000	23300000	2	15	13	False
chrVII	234	w233	23300000	23400000	3	15	12	False
chrVII	235	w234	23400000	23500000	3	15	12	False
chrVII	236	w235	23500000	23600000	3	15	12	False
chrVII	237	w236	23600000	23700000	5	15	10	False
chrVII	238	w237	23700000	23800000	3	15	12	False
chrVII	239	w238	23800000	23900000	4	15	11	False
chrVII	240	w239	23900000	24000000	2	15	13	False
chrVII	241	w240	24000000	24100000	3	15	12	False
chrVII	242	w241	24100000	24200000	3	15	12	False
chrVII	243	w242	24200000	24300000	4	15	11	False
chrVII	244	w243	24300000	24400000	2	15	13	False
chrVII	245	w244	24400000	24500000	3	15	12	False
chrVII	246	w245	24500000	24600000	3	15	12	False
chrVII	247	w246	24600000	24700000	2	15	13	False
chrVII	248	w247	24700000	24800000	2	15	13	False
chrVII	249	w248	24800000	24900000	3	15	12	False
chrVII	250	w249	24900000	25000000	3	15	12	False
chrVII	251	w250	25000000	25100000	2	15	13	False
chrVII	252	w251	25100000	25200000	2	15	13	False
chrVII	253	w252	25200000	25300000	2	15	13	False
